stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
73143,73143,W. COMMERCE & S.W. 39TH,W Commerce St & Nw 39th St,29.433135,-98.57928,,,,,,0
74223,74223,W. COMMERCE OPP. E ENT. TO MONTERRE,W Commerce St & Nw 39th St,29.432903,-98.576724,,,,,,0
76343,76343,W. COMMERCE OPPOSITE PARK PLAZA,W Commerce St & Nw 36th St,29.432144,-98.568418,,,,,,0
76453,76453,W. COMMERCE & S.W. 34TH,W Commerce St & Nw 34th St,29.431993,-98.566676,,,,,,0
77443,77443,W. COMMERCE OPPOSITE ALLSUP,,29.431817,-98.564513,,,,,,0
78533,78533,ENRIQUE BARRERA PKWY & SAN HORACIO,,29.431305,-98.561194,,,,,,0
79633,79633,W. COMMERCE & SAN DARIO,,29.431055,-98.55766,,,,,,0
71673,71673,W. COMMERCE BETWEEN GEN. MCMULLEN & S.W. 30TH,,29.430635,-98.552909,,,,,,0
72743,72743,W. COMMERCE & S.W. 29TH,,29.430429,-98.550735,,,,,,0
73743,73743,W. COMMERCE OPPOSITE 4303,W Commerce St & Unnamed,29.42998,-98.546354,,,,,,0
74833,74833,W. COMMERCE IN FRONT OF 4114 (PEP B,W Commerce St & Nw 25th St,29.42972,-98.544365,,,,,,0
75933,75933,W. COMMERCE OPPOSITE S.W. 22ND,,29.429254,-98.539626,,,,,,0
75993,75993,BUENA VISTA & S.W. 2OTH,,29.427992,-98.537534,,,,,,0
86243,86243,BUENA VISTA & S.W. 19TH,,29.427893,-98.53639,,,,,,0
86293,86293,BUENA VISTA & S.W. 18TH,,29.427669,-98.533958,,,,,,0
87353,87353,BUENA VISTA & HAMILTON,,29.427453,-98.531701,,,,,,0
88313,88313,BUENA VISTA & ELMENDORF,,29.427247,-98.529414,,,,,,0
89443,89443,BUENA VISTA & CALAVERAS,,29.426834,-98.524581,,,,,,0
81513,81513,BUENA VISTA & NAVIDAD,,29.426645,-98.522613,,,,,,0
81573,81573,BUENA VISTA & SABINAS,,29.426439,-98.520264,,,,,,0
82533,82533,BUENA VISTA & TRINITY,,29.426232,-98.518059,,,,,,0
82693,82693,BUENA VISTA & SAN JACINTO,,29.426016,-98.515782,,,,,,0
88953,88953,DOLOROSA OPP. PLAZA DE ARMAS,,29.4241,-98.495545,,,,,,0
79266,79266,NAVARRO & AUGUSTA,,29.432267,-98.491508,,,,,,0
46336,46336,N. FLORES OPPOSITE HICKMAN,N Flores St & W Myrtle St,29.446301,-98.503776,,,,,,0
36736,36736,N. FLORES & ASHBY,N Flores St & W Ashby Pl,29.448963,-98.503746,,,,,,0
11999,11999,FREDERICKSBURG RD. OPP. MULBERRY,,29.457164,-98.518817,,,,,,0
99969,99969,FREDERICKSBURG RD. & LYNWOOD,,29.46244,-98.523891,,,,,,0
87699,87699,FREDERICKSBURG RD. & PASADENA,,29.468212,-98.52978,,,,,,0
87569,87569,FREDERICKSBURG RD. & SANTA ANNA,,29.469483,-98.531029,,,,,,0
87119,87119,FREDERICKSBURG RD. & OLMOS,,29.471296,-98.532854,,,,,,0
75189,75189,FREDERICKSBURG RD. IN FRONT OF 3534,FREDERICKSBURG RD & GARDINA ST,29.477266,-98.538732,,,,,,0
65749,65749,FREDERICKSBURG RD. & GARDINA,FREDERICKSBURG RD & DE CHANTLE HWY,29.478619,-98.540053,,,,,,0
42669,42669,FREDERICKSBURG RD/FREDERICKS CIRCLE,Fredericksburg Rd & Siesta Ln,29.487914,-98.549197,,,,,,0
18219,18219,FREDERICKSBURG RD. & MOCKINGBIRD,Fredericksburg Rd & Mockingbird Rd,29.504377,-98.561601,,,,,,0
97879,97879,FREDERICKSBURG RD. OPP ENTRANCE DR. TO OAK HILLS CLUB,Fredericksburg Rd & Unnamed,29.505793,-98.562737,,,,,,0
97549,97549,FREDERICKSBURG RD. & CHAMBERS,Fredericksburg Rd & Chambers Rd,29.507569,-98.564173,,,,,,0
96299,96299,FREDERICKSBURG RD. & DONORE PL.,Fredericksburg Rd & Donore Pl,29.509372,-98.565784,,,,,,0
86867,86867,LOUIS PASTEUR & FREDERICKSBURG RD,Louis Pasteur Dr & Louis Pasteur Ct,29.510254,-98.567837,,,,,,0
95837,95837,LOUIS PASTEUR & FLOYD CURL,Louis Pasteur Dr & Floyd Curl Dr,29.506208,-98.571978,,,,,,0
84613,84613,FLOYD CURL OPPOSITE ST. LUKE'S HOSP,,29.511693,-98.575923,,,,,,0
94587,94587,FLOYD CURL IN FRONT OF UTHSC,,29.507653,-98.573752,,,,,,0
95656,95656,LOUIS PASTEUR IN FRONT OF 7602,,29.506979,-98.571018,,,,,,0
86946,86946,LOUIS PASTEUR IN FRONT OF 7830,,29.51014,-98.567866,,,,,,0
96293,96293,FREDERICKSBURG RD. OPPOSITE DONORE,,29.509095,-98.565709,,,,,,0
97533,97533,FREDERICKSBURG RD. OPPOSITE CHAMBER,,29.507707,-98.564501,,,,,,0
97873,97873,FREDERICKSBURG RD. AT OAK HILLS C.,,29.50603,-98.563117,,,,,,0
18213,18213,FREDERICKSBURG RD. OPPOSITE MOCKING,Fredericksburg Rd & Mockingbird Rd,29.50444,-98.561714,,,,,,0
42993,42993,FREDERICKSBURG RD. & GLENARM,,29.486643,-98.548177,,,,,,0
53243,53243,FREDERICKSBURG RD. & ALTGELT,,29.485182,-98.546753,,,,,,0
64373,64373,FREDERICKSBURG RD. & DE CHANTLE,,29.480322,-98.541892,,,,,,0
76643,76643,FREDERICKSBURG RD. FRONT OF 3333,,29.473451,-98.535031,,,,,,0
57567,57567,SAN PEDRO & CYPRESS,,29.440684,-98.499022,,,,,,0
68327,68327,SAN PEDRO & EUCLID,,29.436805,-98.496733,,,,,,0
87619,87619,W. COMMERCE & PECOS,,29.425822,-98.501274,,,,,,0
83419,83419,W. COMMERCE & SAN JACINTO,,29.427127,-98.515432,,,,,,0
82349,82349,W. COMMERCE & TRINITY,,29.427342,-98.51773,,,,,,0
81389,81389,W. COMMERCE & SABINAS,,29.427531,-98.519986,,,,,,0
81329,81329,W. COMMERCE & NAVIDAD,,29.427746,-98.522253,,,,,,0
88259,88259,W. COMMERCE & MURRAY,,29.428312,-98.528291,,,,,,0
87169,87169,W. COMMERCE & HAMILTON,,29.428581,-98.5313,,,,,,0
76979,76979,W. COMMERCE & MINTER,,29.428859,-98.534474,,,,,,0
76949,76949,W. COMMERCE & N.W. 19TH,,29.429012,-98.535948,,,,,,0
75979,75979,W. COMMERCE & N.W. 21ST,,29.429254,-98.538441,,,,,,0
74899,74899,W. COMMERCE & N.W. 23RD,,29.429406,-98.540894,,,,,,0
73899,73899,W. COMMERCE & N.W. 26TH,,29.42981,-98.544913,,,,,,0
73749,73749,W. COMMERCE IN FRONT OF 4303,,29.430106,-98.546953,,,,,,0
72779,72779,W. COMMERCE IN FRONT OF 4431,,29.430384,-98.549581,,,,,,0
71699,71699,W. COMMERCE & KNOKE,W Commerce St & Sw 29th St,29.43058,-98.55162,,,,,,0
79639,79639,W. COMMERCE OPPOSITE SAN DARIO,,29.431083,-98.557268,,,,,,0
78599,78599,W. COMMERCE & SAN FELIPE (OFFSET),,29.431235,-98.558773,,,,,,0
78519,78519,W. COMMERCE & SAN IGNACIO,W Commerce St & S San Horacio Ave,29.431537,-98.561431,,,,,,0
77459,77459,W. COMMERCE & ALLSUP,,29.431808,-98.564039,,,,,,0
76479,76479,W. COMMERCE & N.W. 34TH,W Commerce St & Nw 34th St,29.432065,-98.566831,,,,,,0
76349,76349,W. COMMERCE & PARK PLAZA,W Commerce St & Sw 34th St,29.43218,-98.568232,,,,,,0
74229,74229,W. COMMERCE & E. ENT. TO MONTERREY,W Commerce St & Unnamed,29.432903,-98.576167,,,,,,0
73149,73149,W. COMMERCE & N.W. 39TH,W Commerce St & Nw 39th St,29.433162,-98.579001,,,,,,0
72179,72179,W. COMMERCE BETWEEN 40TH & HORTENCIA,,29.433363,-98.581074,,,,,,0
71199,71199,W. COMMERCE IN FRONT OF 6259,,29.433667,-98.584372,,,,,,0
61919,61919,W. COMMERCE OPPOSITE 6350 (ACME),,29.433863,-98.58668,,,,,,0
71117,71117,ACME OPPOSITE BUENA VISTA,,29.433239,-98.587555,,,,,,0
71527,71527,ACME BETWEEN ENID & FRIDELL,,29.431408,-98.587594,,,,,,0
71817,71817,ACME BETWEEN PHARIS & JOE BLANKS,,29.429792,-98.587571,,,,,,0
81317,81317,ACME OPPOSITE ESTRELLA,,29.427708,-98.58763,,,,,,0
81617,81617,ACME OPPOSITE PROSPERITY,,29.426138,-98.587628,,,,,,0
91217,91217,ACME BETWEEN BEMIS & ARNAZ,,29.42371,-98.587687,,,,,,0
18397,18397,N.W. LOOP 410 S. ACCESS RD. BETWEEN INGRAM & CULEBRA,,29.4595,-98.6253,,,,,,0
18786,18786,NW LP 410N ACCE. RD/A. DOWN PARKWAY,Nw I-410-loop & Alamo Downs Pky,29.458566,-98.624896,,,,,,0
19913,19913,ALAMO DOWNS PARKWAY / FRONT OF 8020,,29.457569,-98.623086,,,,,,0
29143,29143,ALAMO DOWNS PARKWAY & GRANDSTAND,,29.456938,-98.622106,,,,,,0
21317,21317,ALAMO DOWNS PARKWAY / FRONT OF 7034,Alamo Downs Pky & Unnamed,29.455749,-98.6202,,,,,,0
21527,21527,ALAMO DOWNS PARKWAY / FRONT OF 6900,,29.454542,-98.619453,,,,,,0
31167,31167,ALAMO DOWNS PARKWAY / FRONT OF 6814,,29.452342,-98.618295,,,,,,0
32153,32153,CULEBRA OPP. FAIRGROUNDS PARKWAY,Culebra Rd & Fairgrounds Pky,29.4523,-98.615133,,,,,,0
33273,33273,CULEBRA & TOM SLICK,,29.451974,-98.609544,,,,,,0
34693,34693,CULEBRA BETWEEN SHELLEY / CALLAGHAN,,29.449102,-98.604324,,,,,,0
34683,34683,CULEBRA & N.W. 38TH,Culebra Rd & Maiden Ln,29.449833,-98.574325,,,,,,0
88913,88913,DOLOROSA OPPOSITE LAREDO,,29.424208,-98.497431,,,,,,0
91223,91223,MARKET & PRESA,,29.423352,-98.489384,,,,,,0
37889,37889,CULEBRA OPPOSITE MEMORIAL,,29.448836,-98.562841,,,,,,0
34699,34699,CULEBRA & SHELLEY,,29.449804,-98.605438,,,,,,0
34429,34429,CULEBRA & MOORTOWN,,29.451353,-98.608275,,,,,,0
33279,33279,CULEBRA & OAKHILL,,29.45219,-98.609812,,,,,,0
32159,32159,CULEBRA & FAIRGROUNDS PARKWAY,Culebra Rd & Fairgrounds Pky,29.452472,-98.614793,,,,,,0
31389,31389,CULEBRA & ALAMO DOWNS PARKWAY,,29.451395,-98.617582,,,,,,0
21636,21636,ALAM.DWNS.PKWY.OPP.ALAM.DISTR.CNTR.,Alamo Downs Pky & Alamo Downs Pky,29.454027,-98.619012,,,,,,0
21316,21316,ALAMO DOWNS PARKWAY / FRONT OF 6999,Alamo Downs Pky & Unnamed,29.455767,-98.620169,,,,,,0
29159,29159,ALAMO DOWNS PARKWAY & GRANDSTAND,Alamo Downs Pky & Unnamed,29.456892,-98.621759,,,,,,0
81226,81226,NAVARRO BETWEEN TRAVIS & PECAN,,29.42808,-98.489724,,,,,,0
71826,71826,NAVARRO & MARTIN,,29.429226,-98.489735,,,,,,0
68776,68776,SAN PEDRO & QUINCY,,29.434423,-98.494857,,,,,,0
56489,56489,CYPRESS & JACKSON,Jackson St & W Cypress St,29.4407,-98.5005,,,,,,0
54939,54939,FREDERICKSBURG RD. OPP. WILLIAMSBURG,,29.481197,-98.542666,,,,,,0
18559,18559,FREDERICKSBURG RD. & CALLAGHAN,Fredericksburg Rd & Winnetka Rd,29.502629,-98.560113,,,,,,0
94379,94379,MEDICAL DR. & FLOYD CURL,,29.509359,-98.573063,,,,,,0
83919,83919,MEDICAL DR. EAST OF WURZBACH,,29.510103,-98.578922,,,,,,0
95716,95716,FLOYD CURL AT ENTR. DRIVE TO METHOD,Floyd Curl Dr & Floyd Curl Dr,29.506721,-98.572804,,,,,,0
94373,94373,MEDICAL DR. & FLOYD CURL,,29.509197,-98.573187,,,,,,0
64999,64999,FREDERICKSBURG RD & WURZBACH (460' SOUTH),,29.519094,-98.572951,,,,,,0
64869,64869,FREDERICKSBURG RD. OPP. HAMILTON-WOLFE,,29.521087,-98.573551,,,,,,0
64169,64169,FREDERICKSBURG RD. & BLUEMEL (470' SOUTH),,29.524884,-98.574639,,,,,,0
54549,54549,FREDERICKSBURG RD. & BLUEMEL (520' NORTH),,29.52759,-98.575426,,,,,,0
54129,54129,FREDERICKSBURG RD. & CINNAMON CREEEK,Fredricksburg Rd & Eagle Blvd,29.53003,-98.575982,,,,,,0
43299,43299,FREDERICKSBURG RD. OPPOSITE GUS ECKERT,,29.532993,-98.576578,,,,,,0
11917,11917,LAUREATE DR. & PRUE RD.,,29.543808,-98.586445,,,,,,0
19729,19729,PRUE RD. & NETWORK,,29.544851,-98.589934,,,,,,0
91429,91429,SPRING TIME OPP. MURRAY B. BOONE SC,,29.551926,-98.618558,,,,,,0
99597,99597,SPRING TIME & SPRING FOREST,,29.550788,-98.619846,,,,,,0
11926,11926,LAUREATE DR. & PRUE RD.,Laureate Dr & W Prue Rd,29.543668,-98.58636,,,,,,0
12737,12737,FREDERICKSBURG RD. & CLUB (PRIVATE RD),,29.545544,-98.582567,,,,,,0
43293,43293,FREDERICKSBURG RD. & GUS ECKERT,Fredricksburg Rd & Gus Eckert Ln,29.533277,-98.576688,,,,,,0
54133,54133,FREDERICKSBURG RD. & CINNAMON CREEK,Fredricksburg Rd & Eagle Blvd,29.529398,-98.575909,,,,,,0
64163,64163,FREDERICKSBURG RD. & BLUEMEL (600' SOUTH),,29.524496,-98.574597,,,,,,0
64573,64573,FREDERICKSBURG RD. & CASA MADISON (210' NORTH),,29.523234,-98.574193,,,,,,0
64993,64993,FREDERICKSBURG RD. & WURZBACH,,29.520194,-98.573323,,,,,,0
75523,75523,FREDERICKSBURG RD. OPPOSITE MARRIOTT DR.,,29.517245,-98.572433,,,,,,0
85263,85263,FREDERICKSBURG RD. OPPOSITE DATA POINT,,29.51435,-98.570573,,,,,,0
85597,85597,MEDICAL DR. & FREDERICKSBURG RD.,,29.512204,-98.569642,,,,,,0
23267,23267,LOUIS PASTEUR & BABCOCK,,29.500188,-98.578033,,,,,,0
83913,83913,MEDICAL DR. & WURZBACH,,29.510237,-98.580067,,,,,,0
57553,57553,CYPRESS & SAN PEDRO,,29.440621,-98.499228,,,,,,0
11636,11636,JOHN PEACE & LOOP 1604 E ACCESS R,LA CANTERA PKY & N LOOP 1604 W,29.588584,-98.619437,,,,,,0
99376,99376,LA CANTERA OPPOSITE 16505,La Cantera Pky & Unnamed,29.5974,-98.616486,,,,,,0
83469,83469,FIESTA TEXAS OPP ENTR. TO EMPLOYEE,,29.601049,-98.605561,,,,,,0
96137,96137,IH-10 E ACCESS RD IN FRONT OF 16500,,29.595888,-98.599833,,,,,,0
87833,87833,DOLOROSA & SAN SABA,,29.424523,-98.500367,,,,,,0
89913,89913,DOLOROSA & S. MAIN,,29.424091,-98.493969,,,,,,0
72427,72427,LA CANTERA IN FRONT OF 16641,La Cantera Pky & Unnamed,29.602164,-98.6154,,,,,,0
99377,99377,LA CANTERA & CANTERA VISTA,La Cantera Pky & Unnamed,29.597562,-98.616682,,,,,,0
11517,11517,LA CANTERA & LOOP 1604 W ACCESS R,La Cantera Pky & Unnamed,29.589358,-98.619785,,,,,,0
98973,98973,CESAR CHAVEZ BLVD & S. MAIN,,29.419504,-98.495499,,,,,,0
48516,48516,SAN PEDRO & RAMSEY,San Pedro Ave & Mccarty Rd,29.531167,-98.496484,,,,,,0
82156,82156,SAN PEDRO & COUNTRY PARKWAY,N Us-281 & Maltsberger Ln,29.557043,-98.484555,,,,,,0
63246,63246,SAN PEDRO & COULTER,San Pedro Ave & Coulter Dr S,29.566362,-98.481245,,,,,,0
44126,44126,SAN PEDRO & OAK SHADOWS,,29.575924,-98.477992,,,,,,0
24596,24596,SAN PEDRO & PASO DEL NORTE,,29.584268,-98.475246,,,,,,0
15726,15726,SAN PEDRO IN FRONT OF 16110,San Pedro Ave & Ramp,29.588751,-98.47391,,,,,,0
96783,96783,THOUSAND OAKS IN FRONT OF 1550,THOUSAND OAKS DR,29.591637,-98.471075,,,,,,0
97933,97933,THOUSAND OAKS IN FRONT OF 1570,Thousand Oaks Dr & Unnamed,29.591485,-98.466838,,,,,,0
17293,17293,THOUSAND OAKS & BROKEN OAK,,29.590356,-98.464272,,,,,,0
18293,18293,THOUSAND OAKS OPPOSITE LEDGE VIEW,,29.590175,-98.461041,,,,,,0
19393,19393,THOUSAND OAKS IN FRONT OF 2160,,29.590048,-98.4572,,,,,,0
11273,11273,THOUSAND OAKS & TURKEY POINT,,29.590075,-98.454795,,,,,,0
12633,12633,THOUSAND OAKS IN FRONT OF 2250,,29.587756,-98.452225,,,,,,0
22153,22153,THOUSAND OAKS & HENDERSON PASS,Thousand Oaks Dr & Henderson Pass,29.586136,-98.451374,,,,,,0
23993,23993,THOUSAND OAKS OPP. PEBBLE FOREST,,29.581865,-98.44658,,,,,,0
34463,34463,THOUSAND OAKS & OAK LEIGH,Thousand Oaks Dr & Oak Leigh St,29.579875,-98.443994,,,,,,0
45273,45273,THOUSAND OAKS & OLD THOUSAND OAKS,,29.576433,-98.440523,,,,,,0
46413,46413,THOUSAND OAKS OPP. COUNTRY MORNING,,29.574628,-98.438934,,,,,,0
57363,57363,THOUSAND OAKS IN FRONT OF 3200,,29.572742,-98.436499,,,,,,0
58613,58613,THOUSAND OAKS OPPOSITE ROWE,,29.569015,-98.43166,,,,,,0
68193,68193,THOUSAND OAKS OPPOSITE TAVERN OAKS,,29.566875,-98.428885,,,,,,0
61813,61813,THOUSAND OAKS OPPOSITE BOULDER OAKS,,29.563563,-98.424583,,,,,,0
71283,71283,THOUSAND OAKS & WETMORE RD.,,29.561523,-98.421952,,,,,,0
72543,72543,THOUSAND OAKS OPPOSITE 3935,,29.559745,-98.419611,,,,,,0
73923,73923,THOUSAND OAKS OPP. PARK CROSSING,Thousand Oaks Dr & Park Xing,29.558002,-98.417373,,,,,,0
83273,83273,1000 OAKS OPP. W.ENTR./SHORES APTS.,Thousand Oaks Dr & Scarsdale Dr,29.556846,-98.415877,,,,,,0
84523,84523,THOUSAND OAKS OPP. POLO RUN APTS.,Thousand Oaks Dr & Bulverde Dr,29.555438,-98.414041,,,,,,0
84873,84873,THOUSAND OAKS & BULVERDE,Thousand Oaks Dr & Bulverde Dr,29.553597,-98.411638,,,,,,0
95123,95123,THOUSAND OAKS & UHR LN.,Thousand Oaks Dr & Bulverde Dr,29.552261,-98.409915,,,,,,0
17323,17323,THOUSAND OAKS & EL SENDERO,Thousand Oaks Dr & El Sendero St,29.546466,-98.402603,,,,,,0
28153,28153,THOUSAND OAKS & SCHERTZ RD.,,29.542664,-98.397666,,,,,,0
41167,41167,IH-35 S ACCESS RD./FRONT OF 10301,N I-35 & Unnamed,29.532521,-98.390553,,,,,,0
49987,49987,IH-35 S ACCESS RD. IN FRONT OF 9735,,29.52819,-98.393058,,,,,,0
59667,59667,IH-35 S ACCESS RD. IN FRONT OF 9503,,29.525728,-98.393824,,,,,,0
31879,31879,THOUSAND OAKS/ UNION PACIFIC TRACKS,,29.533989,-98.390576,,,,,,0
28179,28179,THOUSAND OAKS & CHAPALA WAY,Schertz Rd & Chapala Way,29.542584,-98.397354,,,,,,0
17339,17339,THOUSAND OAKS & EL SENDERO,,29.54641,-98.402182,,,,,,0
96859,96859,THOUSAND OAKS & ALAMO BLANCO,,29.548577,-98.405049,,,,,,0
84889,84889,THOUSAND OAKS & SCARSDALE,Thousand Oaks Dr & Scarsdale Dr,29.553407,-98.411308,,,,,,0
84529,84529,1000 OAKS / ENTR. TO REGATTA APTS.,Thousand Oaks Dr & Bulverde Dr,29.555303,-98.413783,,,,,,0
83279,83279,1000 OAKS/W. ENTR. THE SHORES APTS.,,29.556811,-98.415722,,,,,,0
73929,73929,THOUSAND OAKS & PARK CROSSING,,29.557876,-98.417115,,,,,,0
72549,72549,THOUSAND OAKS IN FRONT OF 3935,,29.559401,-98.419,,,,,,0
71299,71299,THOUSAND OAKS & WETMORE RD.,,29.561803,-98.422252,,,,,,0
61819,61819,THOUSAND OAKS & BOULDER OAKS,,29.563428,-98.424325,,,,,,0
68199,68199,THOUSAND OAKS & TAVERN OAKS,,29.566596,-98.428441,,,,,,0
58629,58629,THOUSAND OAKS & ROWE,,29.568888,-98.431412,,,,,,0
57369,57369,THOUSAND OAKS OPPOSITE 3200,,29.572931,-98.436674,,,,,,0
46419,46419,THOUSAND OAKS & COUNTRY MORNING,,29.574502,-98.438707,,,,,,0
45179,45179,1000 OAKS AT 1000 OAKS SHOPPING CTR,,29.576631,-98.440543,,,,,,0
34479,34479,THOUSAND OAKS OPPOSITE OAK LEIGH,,29.579735,-98.443762,,,,,,0
23999,23999,THOUSAND OAKS & PEBBLE FOREST,,29.581684,-98.44628,,,,,,0
22189,22189,THOUSAND OAKS & HENDERSON PASS,,29.585961,-98.451079,,,,,,0
12639,12639,THOUSAND OAKS OPPOSITE 2250,,29.587937,-98.452225,,,,,,0
11289,11289,THOUSAND OAKS & TURKEY POINT,,29.589894,-98.454165,,,,,,0
19299,19299,THOUSAND OAKS & CARDIGAN,,29.590184,-98.456756,,,,,,0
18279,18279,THOUSAND OAKS & LEDGE VIEW,,29.590401,-98.461774,,,,,,0
18119,18119,THOUSAND OAKS OPPOSITE BROKEN OAK,,29.590383,-98.463942,,,,,,0
97949,97949,THOUSAND OAKS IN FRONT OF 1583,Thousand Oaks Dr & Broken Oak Dr,29.592044,-98.467726,,,,,,0
96789,96789,THOUSAND OAKS OPPOSITE 1550,,29.59189,-98.469496,,,,,,0
44227,44227,SAN PEDRO & WINDING WAY,,29.576763,-98.478518,,,,,,0
29247,29247,SAN PEDRO & RHAPSODY,,29.542483,-98.491962,,,,,,0
29627,29627,SAN PEDRO & STARDREAM,,29.540589,-98.492776,,,,,,0
28897,28897,SAN PEDRO & SUMMERTIME,,29.539037,-98.493457,,,,,,0
38947,38947,SAN PEDRO & SERENADE,,29.534381,-98.495664,,,,,,0
48127,48127,SAN PEDRO OPPOSITE SAHARA,,29.533127,-98.4962,,,,,,0
48417,48417,SAN PEDRO & RAMSEY,,29.531531,-98.496592,,,,,,0
57177,57177,SAN PEDRO & MCCARTY,,29.528842,-98.497798,,,,,,0
57847,57847,SAN PEDRO FRONT OF NORTH PARK MAZDA,San Pedro Ave & Mccarty Rd,29.525952,-98.498906,,,,,,0
69957,69957,MCCULLOUGH OPP WELLS FARGO BANK,,29.51808,-98.491751,,,,,,0
43667,43667,IH-10 E ACCESS RD. & BALCONES RD. N,Mcdermott Fwy & Balcones North Rd,29.489161,-98.545961,,,,,,0
54373,54373,IH-10 E ACCESS RD. AT BLDG. #222,,29.485825,-98.542773,,,,,,0
56443,56443,IH-10 E ACCESS RD. & VANCE JACKSO,Mcdermott Fwy & Unnamed,29.48436,-98.5358,,,,,,0
47943,47943,LA MANDA & SCALES,,29.486472,-98.531803,,,,,,0
48953,48953,LA MANDA & SALEM,La Manda Blvd & Salem Dr,29.486548,-98.527976,,,,,,0
48993,48993,LA MANDA & WEST AVE.,,29.486556,-98.526091,,,,,,0
49593,49593,BASSE & BUCKEYE,Basse Rd & Buckeye Ave,29.488509,-98.522595,,,,,,0
41553,41553,BASSE & NEER,Basse Rd & Neer Ave,29.48851,-98.520873,,,,,,0
41593,41593,BASSE OPPOSITE OLYMPIA,Basse Rd & Olympia Dr,29.488547,-98.519305,,,,,,0
43553,43553,BASSE & CAPITOL,Basse Rd & Capitol Ave,29.48855,-98.51317,,,,,,0
45513,45513,BASSE & BLANCO,Basse Rd & Blanco Rd,29.488526,-98.508406,,,,,,0
46613,46613,BASSE & BEACON,Basse Rd & Beacon Ave,29.48813,-98.504519,,,,,,0
48623,48623,BASSE IN FRONT OF 906,,29.488108,-98.49722,,,,,,0
49653,49653,BASSE & MCCULLOUGH,,29.488091,-98.49192,,,,,,0
33596,33596,BASSE OPPOSITE WHOLE FOODS - QUARRY,,29.493452,-98.479485,,,,,,0
34166,34166,BASSE OPPOSITE JONES MALTSBERGER,E Basse Rd & Jones-maltsberger Rd,29.496736,-98.478495,,,,,,0
25653,25653,BASSE & LONGSFORD,,29.49771,-98.473473,,,,,,0
26613,26613,BASSE OPPOSITE PETER BAQUE,,29.497097,-98.471328,,,,,,0
21983,21983,EISENHAUER & GREENWICH,,29.495687,-98.454757,,,,,,0
22983,22983,EISENHAUER & KENILWORTH,Eisenhauer Rd & Kenilworth Blvd,29.495699,-98.451756,,,,,,0
23963,23963,EISENHAUER & CHEVY CHASE,Eisenhauer Rd & Chevy Chase Dr,29.495699,-98.44826,,,,,,0
25913,25913,EISENHAUER & SPRING BRIAR,Eisenhauer Rd & Spring Briar St,29.495698,-98.442722,,,,,,0
26943,26943,EISENHAUER BETW. RAINBOW/H.WURZBACH,,29.495737,-98.437938,,,,,,0
27933,27933,EISENHAUER & HARRY WURZBACH,Eisenhauer Rd & Thrush View Ln,29.495705,-98.434895,,,,,,0
28923,28923,EISENHAUER BET HARRY WURZBACH & AUS,,29.495699,-98.432823,,,,,,0
21933,21933,EISEHHAUER & CORINE,Eisenhauer Rd & Corinne Dr,29.495729,-98.424645,,,,,,0
21893,21893,EISENHAUER IN FRONT OF 3900,Eisenhauer Rd & Harlow Dr,29.496548,-98.41954,,,,,,0
94576,94576,AUSTIN HWY. IN FRONT OF 2244,,29.506407,-98.413005,,,,,,0
95236,95236,AUSTIN HWY. & CALLARMAN NORTH,Austin Hwy & N Callarman,29.507714,-98.411263,,,,,,0
24676,24676,S.W. 36TH & CASTROVILLE,,29.411839,-98.57432,,,,,,0
14786,14786,S.W. 36TH & MARBAUCH,,29.415422,-98.573881,,,,,,0
14286,14286,S.W. 36TH IN FRONT OF 734,Sw 36th St & Marbach Ave,29.418631,-98.573397,,,,,,0
94886,94886,S.W. 36TH & ELDRIDGE,Sw 36th St & Marbach Ave,29.420084,-98.573213,,,,,,0
76586,76586,HILLCREST OPPOSITE VANTAGE VIEW,Hillcrest Dr & City View Dr,29.474356,-98.566441,,,,,,0
77316,77316,HILLCREST BET CITY VIEW/ GETTYSBURG,Hillcrest Dr & City View Dr,29.475367,-98.565638,,,,,,0
42237,42237,CROSSROADS BLVD./FREDERICKSBURG RD.,Crossroads Blvd & Fredericksburg Rd,29.490015,-98.550354,,,,,,0
76587,76587,HILLCREST & VANTAGE VIEW,Hillcrest Dr & City View Dr,29.474356,-98.566503,,,,,,0
14287,14287,S.W. 36TH IN FRONT OF 731,,29.418815,-98.573565,,,,,,0
14787,14787,S.W. 36TH & MARBAUCH,,29.415602,-98.573933,,,,,,0
24677,24677,S.W. 36TH & CASTROVILLE,,29.412047,-98.574371,,,,,,0
88637,88637,GEN. MCMULLEN & FOULOIS,S Crickett Dr & Billy Mitchell Blvd,29.382952,-98.561733,,,,,,0
94567,94567,AUSTIN HWY. IN FRONT OF 2233,Austin Hwy & S Callarman,29.506127,-98.413481,,,,,,0
21899,21899,EISENHAUER BTWN HARLOW & HOLBROOK,Eisenhauer Rd & Harlow Dr,29.496603,-98.419819,,,,,,0
21939,21939,EISEHHAUER & CORINE,Eisenhauer Rd & Corinne Dr,29.495855,-98.424078,,,,,,0
27949,27949,EISENHAUER & HARRY WURZBACH,,29.495762,-98.434009,,,,,,0
27939,27939,EISENHAUER & THRUSH VIEW,,29.495799,-98.435257,,,,,,0
25949,25949,EISENHAUER & VANDIVER,,29.495792,-98.442042,,,,,,0
22989,22989,EISENHAUER & KENILWORTH,Eisenhauer Rd & Kenilworth Blvd,29.495753,-98.451735,,,,,,0
